seed_run,fold_test_year,disease,disease_id,w_tcn,w_bilstm,w_transformer
42,2025,CSM,1,0.36268389225006104,0.41114145517349243,0.22617468237876892
42,2025,Cholera,2,0.36551961302757263,0.4115317761898041,0.2229485660791397
42,2025,Lassa Fever,3,0.3649674654006958,0.40912723541259766,0.22590528428554535
42,2025,Measles,4,0.36348268389701843,0.4139438569545746,0.2225734144449234
42,2025,Mpox,5,0.3677031695842743,0.40646323561668396,0.22583356499671936
42,2025,Yellow Fever,6,0.36675623059272766,0.4086534380912781,0.22459033131599426
42,2025,AFP,0,0.35343337059020996,0.4168297052383423,0.22973696887493134
42,2025,CSM,1,0.34872865676879883,0.420289009809494,0.23098230361938477
42,2025,Cholera,2,0.35151469707489014,0.4207591712474823,0.22772616147994995
42,2025,Lassa Fever,3,0.350972980260849,0.41828784346580505,0.23073916137218475
42,2025,Measles,4,0.3495124876499176,0.4231727421283722,0.22731474041938782
42,2025,Mpox,5,0.35366249084472656,0.41563329100608826,0.230704203248024
42,2025,Yellow Fever,6,0.35273101925849915,0.4178483486175537,0.22942069172859192
42,2025,AFP,0,0.35117417573928833,0.4316537082195282,0.2171720713376999
42,2025,CSM,1,0.3471415340900421,0.43589258193969727,0.21696583926677704
42,2025,Cholera,2,0.34971895813941956,0.4357556402683258,0.2145254760980606
42,2025,Lassa Fever,3,0.3501720726490021,0.43201908469200134,0.217808797955513
42,2025,Measles,4,0.34950461983680725,0.4356286823749542,0.21486668288707733
42,2025,Mpox,5,0.3511577248573303,0.4319493770599365,0.21689292788505554
42,2025,Yellow Fever,6,0.350232869386673,0.43308427929878235,0.21668285131454468
42,2025,AFP,0,0.42882049083709717,0.34852153062820435,0.2226579189300537
42,2025,CSM,1,0.42789873480796814,0.35015806555747986,0.221943199634552
42,2025,Cholera,2,0.4282395839691162,0.3518868684768677,0.2198735475540161
42,2025,Lassa Fever,3,0.42893368005752563,0.34907692670822144,0.22198934853076935
42,2025,Measles,4,0.42713236808776855,0.35350093245506287,0.219366654753685
42,2025,Mpox,5,0.4275290071964264,0.35068753361701965,0.22178350389003754
42,2025,Yellow Fever,6,0.43264126777648926,0.3459550142288208,0.22140370309352875
42,2025,AFP,0,0.42392823100090027,0.3420894742012024,0.23398225009441376
42,2025,CSM,1,0.42234525084495544,0.3449161946773529,0.23273853957653046
42,2025,Cholera,2,0.4224325120449066,0.34673741459846497,0.2308301031589508
42,2025,Lassa Fever,3,0.424655020236969,0.3414846360683441,0.2338603138923645
42,2025,Measles,4,0.42236989736557007,0.3466879725456238,0.23094214498996735
42,2025,Mpox,5,0.42302215099334717,0.344304621219635,0.23267318308353424
42,2025,Yellow Fever,6,0.4246929883956909,0.342276006937027,0.23303097486495972
42,2025,AFP,0,0.3548341989517212,0.37579572200775146,0.26937010884284973
42,2025,CSM,1,0.3548736870288849,0.3765649199485779,0.26856139302253723
42,2025,Cholera,2,0.35582292079925537,0.3793446719646454,0.26483237743377686
42,2025,Lassa Fever,3,0.35276374220848083,0.3784492313861847,0.2687869966030121
42,2025,Measles,4,0.3521970808506012,0.3828757107257843,0.2649271488189697
42,2025,Mpox,5,0.357998251914978,0.37413638830184937,0.267865389585495
42,2025,Yellow Fever,6,0.3556423485279083,0.3758752644062042,0.2684824466705322
42,2025,AFP,0,0.24324533343315125,0.43445372581481934,0.3223010003566742
42,2025,CSM,1,0.2463792860507965,0.4292461574077606,0.3243746757507324
42,2025,Cholera,2,0.24702884256839752,0.43122291564941406,0.3217482268810272
42,2025,Lassa Fever,3,0.2448323369026184,0.43197277188301086,0.3231948912143707
42,2025,Measles,4,0.24477416276931763,0.43640244007110596,0.3188233971595764
42,2025,Mpox,5,0.24873633682727814,0.4271365702152252,0.32412704825401306
42,2025,Yellow Fever,6,0.24544483423233032,0.4330846071243286,0.32147055864334106
42,2025,AFP,0,0.28561484813690186,0.41669613122940063,0.2976889908313751
42,2025,CSM,1,0.28893426060676575,0.41173264384269714,0.29933303594589233
42,2025,Cholera,2,0.2895760238170624,0.41360941529273987,0.296814501285553
42,2025,Lassa Fever,3,0.28687584400177,0.4149555563926697,0.2981685996055603
42,2025,Measles,4,0.2867070138454437,0.41923052072525024,0.2940624952316284
42,2025,Mpox,5,0.29124486446380615,0.40995046496391296,0.2988046407699585
42,2025,Yellow Fever,6,0.2876918613910675,0.4156167805194855,0.29669132828712463
42,2025,AFP,0,0.2236202508211136,0.5279467105865479,0.2484329491853714
42,2025,CSM,1,0.22634223103523254,0.5258849263191223,0.24777281284332275
42,2025,Cholera,2,0.22661811113357544,0.5261518359184265,0.24723006784915924
42,2025,Lassa Fever,3,0.22485385835170746,0.5273936986923218,0.24775242805480957
42,2025,Measles,4,0.22560864686965942,0.5300982594490051,0.24429307878017426
42,2025,Mpox,5,0.2273804396390915,0.5231277346611023,0.2494918406009674
42,2025,Yellow Fever,6,0.226791113615036,0.5272188186645508,0.2459900975227356
42,2025,AFP,0,0.2719433903694153,0.44240862131118774,0.285647988319397
42,2025,CSM,1,0.2758013904094696,0.43649137020111084,0.28770720958709717
42,2025,Cholera,2,0.2719223201274872,0.44410911202430725,0.28396862745285034
42,2025,Lassa Fever,3,0.2737710773944855,0.44020015001296997,0.28602877259254456
42,2025,Measles,4,0.270872563123703,0.44966161251068115,0.27946582436561584
42,2025,Mpox,5,0.27577099204063416,0.437340646982193,0.28688833117485046
42,2025,Yellow Fever,6,0.27603477239608765,0.4384727478027344,0.28549250960350037
42,2025,AFP,0,0.28290027379989624,0.4378032982349396,0.2792964279651642
42,2025,CSM,1,0.28523021936416626,0.4368077516555786,0.2779621183872223
42,2025,Cholera,2,0.2823372781276703,0.44183990359306335,0.27582287788391113
42,2025,Lassa Fever,3,0.2845558822154999,0.4348592460155487,0.2805848717689514
42,2025,Measles,4,0.28148528933525085,0.44364601373672485,0.2748687267303467
42,2025,Mpox,5,0.2868081033229828,0.43593090772628784,0.27726101875305176
42,2025,Yellow Fever,6,0.28725993633270264,0.43235188722610474,0.28038814663887024
42,2025,AFP,0,0.3106577694416046,0.38667750358581543,0.30266469717025757
42,2025,CSM,1,0.31360355019569397,0.3818906843662262,0.30450573563575745
42,2025,Cholera,2,0.3095932900905609,0.3893907964229584,0.3010159134864807
42,2025,Lassa Fever,3,0.3119161128997803,0.38406550884246826,0.30401843786239624
42,2025,Measles,4,0.30779093503952026,0.39439302682876587,0.29781603813171387
42,2025,Mpox,5,0.31410911679267883,0.38099029660224915,0.3049006164073944
42,2025,Yellow Fever,6,0.31485897302627563,0.3832623064517975,0.3018786907196045
42,2025,AFP,0,0.1554746776819229,0.6621885895729065,0.18233679234981537
42,2025,CSM,1,0.15741214156150818,0.6577432751655579,0.18484455347061157
42,2025,Cholera,2,0.1568339765071869,0.657041609287262,0.18612441420555115
42,2025,Lassa Fever,3,0.15634237229824066,0.6584712266921997,0.18518637120723724
42,2025,Measles,4,0.15756991505622864,0.6578917503356934,0.1845383644104004
42,2025,Mpox,5,0.15922367572784424,0.6547950506210327,0.18598124384880066
42,2025,Yellow Fever,6,0.15531544387340546,0.6613495945930481,0.18333493173122406
42,2025,AFP,0,0.3546977639198303,0.42337602376937866,0.22192619740962982
42,2025,CSM,1,0.3563060462474823,0.4277626574039459,0.2159312516450882
42,2025,Cholera,2,0.3554770052433014,0.4299047589302063,0.2146182656288147
42,2025,Lassa Fever,3,0.3563193082809448,0.4249773621559143,0.21870334446430206
42,2025,Measles,4,0.3533240258693695,0.4304279088973999,0.21624808013439178
42,2025,Mpox,5,0.3573645353317261,0.42854705452919006,0.21408839523792267
42,2025,Yellow Fever,6,0.3551185131072998,0.42251458764076233,0.22236691415309906
42,2025,AFP,0,0.321092814207077,0.3986521065235138,0.28025510907173157
42,2025,CSM,1,0.32287442684173584,0.4036130905151367,0.27351248264312744
42,2025,Cholera,2,0.324629545211792,0.4028288424015045,0.2725416421890259
42,2025,Lassa Fever,3,0.32010117173194885,0.40057700872421265,0.27932190895080566
42,2025,Measles,4,0.3221651315689087,0.40382328629493713,0.27401164174079895
42,2025,Mpox,5,0.32498055696487427,0.40147125720977783,0.2735481858253479
42,2025,Yellow Fever,6,0.3229011595249176,0.3990342319011688,0.2780645489692688
42,2025,AFP,0,0.38997286558151245,0.39299580454826355,0.2170313149690628
42,2025,CSM,1,0.3901940882205963,0.40003785490989685,0.209768146276474
42,2025,Cholera,2,0.38830772042274475,0.398618221282959,0.21307401359081268
42,2025,Lassa Fever,3,0.38753804564476013,0.395679235458374,0.21678270399570465
42,2025,Measles,4,0.3849833905696869,0.40070873498916626,0.21430784463882446
42,2025,Mpox,5,0.39160263538360596,0.39765384793281555,0.2107435166835785
42,2025,Yellow Fever,6,0.390360563993454,0.39270007610321045,0.2169393002986908
42,2025,AFP,0,0.30652374029159546,0.37844380736351013,0.3150324523448944
42,2025,CSM,1,0.30817508697509766,0.37585386633872986,0.31597110629081726
42,2025,Cholera,2,0.30334845185279846,0.3838099539279938,0.3128415644168854
42,2025,Lassa Fever,3,0.30689695477485657,0.37810710072517395,0.3149959146976471
42,2025,Measles,4,0.30279579758644104,0.3887721300125122,0.30843207240104675
42,2025,Mpox,5,0.30966416001319885,0.37434276938438416,0.3159931004047394
42,2025,Yellow Fever,6,0.30866119265556335,0.3765430152416229,0.3147957921028137
42,2025,AFP,0,0.33615541458129883,0.33091259002685547,0.3329319953918457
42,2025,CSM,1,0.3398630917072296,0.3357411026954651,0.3243958353996277
42,2025,Cholera,2,0.3392552435398102,0.3332071304321289,0.3275376260280609
42,2025,Lassa Fever,3,0.3342115879058838,0.3335832953453064,0.33220505714416504
42,2025,Measles,4,0.3310036063194275,0.33982113003730774,0.32917529344558716
42,2025,Mpox,5,0.34128111600875854,0.3329453766345978,0.3257735073566437
42,2025,Yellow Fever,6,0.3365931510925293,0.33031606674194336,0.33309078216552734
42,2025,AFP,0,0.4058295786380768,0.34710875153541565,0.24706168472766876
42,2025,CSM,1,0.4068712592124939,0.35293447971343994,0.24019423127174377
42,2025,Cholera,2,0.4087400436401367,0.34942030906677246,0.2418396770954132
42,2025,Lassa Fever,3,0.40230926871299744,0.3493569791316986,0.24833372235298157
42,2025,Measles,4,0.4025816023349762,0.3518054187297821,0.2456130087375641
42,2025,Mpox,5,0.40803083777427673,0.3511422276496887,0.24082690477371216
42,2025,Yellow Fever,6,0.40660998225212097,0.3461252450942993,0.24726469814777374
42,2025,AFP,0,0.47731050848960876,0.31660398840904236,0.20608551800251007
42,2025,CSM,1,0.47766849398612976,0.32225891947746277,0.2000724971294403
42,2025,Cholera,2,0.47719407081604004,0.3201494812965393,0.20265646278858185
42,2025,Lassa Fever,3,0.47344133257865906,0.31957584619522095,0.2069828063249588
42,2025,Measles,4,0.4703449606895447,0.32378914952278137,0.20586583018302917
42,2025,Mpox,5,0.4786255657672882,0.31989091634750366,0.20148351788520813
42,2025,Yellow Fever,6,0.47267022728919983,0.31929099559783936,0.2080388069152832
42,2025,AFP,0,0.4671838879585266,0.3548465371131897,0.17796951532363892
42,2025,CSM,1,0.46505144238471985,0.3548761308193207,0.18007242679595947
42,2025,Cholera,2,0.46841803193092346,0.35683688521385193,0.1747450977563858
42,2025,Lassa Fever,3,0.4656715393066406,0.355500191450119,0.17882832884788513
42,2025,Measles,4,0.46402814984321594,0.3617265522480011,0.17424537241458893
42,2025,Mpox,5,0.4710187315940857,0.3544069230556488,0.17457441985607147
42,2025,Yellow Fever,6,0.46744874119758606,0.35792306065559387,0.1746281385421753
42,2025,AFP,0,0.44073066115379333,0.37311896681785583,0.1861504316329956
42,2025,CSM,1,0.44404131174087524,0.36846277117729187,0.18749591708183289
42,2025,Cholera,2,0.44823530316352844,0.3689953088760376,0.18276935815811157
42,2025,Lassa Fever,3,0.4385814666748047,0.3745357096195221,0.1868828982114792
42,2025,Measles,4,0.44195491075515747,0.37533536553382874,0.1827096939086914
42,2025,Mpox,5,0.4513515532016754,0.3673856556415558,0.1812627613544464
42,2025,Yellow Fever,6,0.4469717741012573,0.3703415095806122,0.18268676102161407
42,2025,AFP,0,0.3845812678337097,0.3652913272380829,0.250127375125885
42,2025,CSM,1,0.3828474283218384,0.3631340265274048,0.25401854515075684
42,2025,Cholera,2,0.3888395428657532,0.3644578158855438,0.24670268595218658
42,2025,Lassa Fever,3,0.3776000440120697,0.36868202686309814,0.25371789932250977
42,2025,Measles,4,0.37821996212005615,0.3693324327468872,0.25244757533073425
42,2025,Mpox,5,0.39244818687438965,0.36108431220054626,0.24646754562854767
42,2025,Yellow Fever,6,0.39005157351493835,0.36287856101989746,0.24706991016864777
42,2025,AFP,0,0.26016542315483093,0.4559273421764374,0.2839072346687317
42,2025,CSM,1,0.2594659924507141,0.45676445960998535,0.2837695777416229
42,2025,Cholera,2,0.262386292219162,0.4562680721282959,0.2813456952571869
42,2025,Lassa Fever,3,0.2561870217323303,0.4642190933227539,0.27959391474723816
42,2025,Measles,4,0.2604992091655731,0.4624788463115692,0.27702197432518005
42,2025,Mpox,5,0.26523417234420776,0.4506962299346924,0.28406956791877747
42,2025,Yellow Fever,6,0.26308155059814453,0.4535673260688782,0.2833511233329773
42,2025,AFP,0,0.3927077353000641,0.37532976269721985,0.23196250200271606
42,2025,CSM,1,0.3907094895839691,0.3737226128578186,0.2355678677558899
42,2025,Cholera,2,0.3967446982860565,0.3718467652797699,0.23140859603881836
42,2025,Lassa Fever,3,0.3882041871547699,0.3826424479484558,0.22915337979793549
42,2025,Measles,4,0.39256778359413147,0.37818992137908936,0.22924230992794037
42,2025,Mpox,5,0.4025405943393707,0.3723023235797882,0.22515708208084106
42,2025,Yellow Fever,6,0.39518341422080994,0.3756323754787445,0.22918421030044556
42,2025,AFP,0,0.3544407784938812,0.40385377407073975,0.24170543253421783
42,2025,CSM,1,0.35284003615379333,0.4030762314796448,0.2440837174654007
42,2025,Cholera,2,0.35620787739753723,0.40550217032432556,0.2382899671792984
42,2025,Lassa Fever,3,0.3546794056892395,0.4049302637577057,0.24039041996002197
42,2025,Measles,4,0.3534580171108246,0.4072389602661133,0.23930300772190094
42,2025,Mpox,5,0.35517603158950806,0.40504735708236694,0.23977655172348022
42,2025,Yellow Fever,6,0.35813555121421814,0.40452393889427185,0.2373405396938324
42,2025,AFP,0,0.4528689682483673,0.3641934096813202,0.18293757736682892
42,2025,CSM,1,0.4495048224925995,0.3650960624217987,0.18539904057979584
42,2025,Cholera,2,0.4522024095058441,0.3695395290851593,0.1782580316066742
42,2025,Lassa Fever,3,0.45197948813438416,0.3643225431442261,0.18369801342487335
42,2025,Measles,4,0.4514053761959076,0.37029361724853516,0.17830100655555725
42,2025,Mpox,5,0.45395326614379883,0.3665790557861328,0.17946764826774597
42,2025,Yellow Fever,6,0.4516303241252899,0.36663416028022766,0.18173551559448242
42,2025,AFP,0,0.42486944794654846,0.3505140244960785,0.22461652755737305
42,2025,CSM,1,0.42515796422958374,0.3500256836414337,0.22481639683246613
42,2025,Cholera,2,0.4272172152996063,0.35506317019462585,0.2177196890115738
42,2025,Lassa Fever,3,0.4252307116985321,0.35030364990234375,0.22446562349796295
42,2025,Measles,4,0.4264402687549591,0.3559556305408478,0.21760407090187073
42,2025,Mpox,5,0.42892324924468994,0.3524496853351593,0.21862711012363434
42,2025,Yellow Fever,6,0.42422494292259216,0.35259342193603516,0.2231816053390503
42,2025,AFP,0,0.3118649423122406,0.37400174140930176,0.31413328647613525
42,2025,CSM,1,0.30949437618255615,0.37384307384490967,0.3166625499725342
42,2025,Cholera,2,0.312113881111145,0.373421311378479,0.31446483731269836
42,2025,Lassa Fever,3,0.30719298124313354,0.37886080145835876,0.3139461576938629
42,2025,Measles,4,0.30939382314682007,0.3768734037876129,0.313732773065567
42,2025,Mpox,5,0.3128798305988312,0.3700662851333618,0.317053884267807
42,2025,Yellow Fever,6,0.31914180517196655,0.3694155216217041,0.31144264340400696
42,2025,AFP,0,0.40866050124168396,0.4206659495830536,0.17067362368106842
42,2025,CSM,1,0.4107070565223694,0.42003458738327026,0.16925840079784393
42,2025,Cholera,2,0.41349586844444275,0.4148513674736023,0.17165283858776093
42,2025,Lassa Fever,3,0.4117279052734375,0.41701754927635193,0.17125454545021057
42,2025,Measles,4,0.4157058298587799,0.4127998948097229,0.17149430513381958
42,2025,Mpox,5,0.4123412072658539,0.4188651740550995,0.16879360377788544
42,2025,Yellow Fever,6,0.4157869517803192,0.4106141924858093,0.17359893023967743
42,2025,AFP,0,0.3569694459438324,0.3323795199394226,0.310651034116745
42,2025,CSM,1,0.35635071992874146,0.3331628739833832,0.31048643589019775
42,2025,Cholera,2,0.3627164363861084,0.3268086314201355,0.3104749917984009
42,2025,Lassa Fever,3,0.3554537892341614,0.334944486618042,0.30960172414779663
42,2025,Measles,4,0.35889291763305664,0.3300658166408539,0.3110412657260895
42,2025,Mpox,5,0.3589327335357666,0.33041641116142273,0.31065091490745544
42,2025,Yellow Fever,6,0.36365020275115967,0.32760077714920044,0.3087490200996399
42,2025,AFP,0,0.33197900652885437,0.44444403052330017,0.22357699275016785
42,2025,CSM,1,0.3318210244178772,0.4389438331127167,0.22923517227172852
42,2025,Cholera,2,0.33748215436935425,0.4367475211620331,0.22577038407325745
42,2025,Lassa Fever,3,0.32482805848121643,0.45054909586906433,0.22462280094623566
42,2025,Measles,4,0.3279939889907837,0.44694504141807556,0.22506098449230194
42,2025,Mpox,5,0.3380196690559387,0.4367005527019501,0.2252797931432724
42,2025,Yellow Fever,6,0.33469149470329285,0.4459611177444458,0.21934740245342255
42,2025,AFP,0,0.37119725346565247,0.46366193890571594,0.16514074802398682
42,2025,CSM,1,0.3746911585330963,0.46039021015167236,0.16491855680942535
42,2025,Cholera,2,0.37975695729255676,0.45458871126174927,0.16565439105033875
42,2025,Lassa Fever,3,0.3718072772026062,0.46136781573295593,0.16682492196559906
42,2025,Measles,4,0.37716108560562134,0.45641666650772095,0.1664222776889801
42,2025,Mpox,5,0.37578433752059937,0.46231165528297424,0.16190405189990997
42,2025,Yellow Fever,6,0.3766438066959381,0.45302119851112366,0.17033499479293823
42,2025,AFP,0,0.4496670961380005,0.4284924864768982,0.1218404695391655
42,2025,CSM,1,0.44916388392448425,0.428543359041214,0.12229280173778534
42,2025,Cholera,2,0.45147383213043213,0.42559531331062317,0.12293083965778351
42,2025,Lassa Fever,3,0.44923725724220276,0.42714986205101013,0.12361288070678711
42,2025,Measles,4,0.44985759258270264,0.4268999695777893,0.12324235588312149
42,2025,Mpox,5,0.4490870237350464,0.43076595664024353,0.12014701962471008
42,2025,Yellow Fever,6,0.4508594572544098,0.423139750957489,0.1260007619857788
42,2025,AFP,0,0.4149116277694702,0.45570501685142517,0.1293834000825882
42,2025,CSM,1,0.42111343145370483,0.4511154890060425,0.12777112424373627
42,2025,Cholera,2,0.4281127452850342,0.4459047317504883,0.12598250806331635
42,2025,Lassa Fever,3,0.41454455256462097,0.4539313018321991,0.13152414560317993
42,2025,Measles,4,0.4200294613838196,0.4506390392780304,0.12933145463466644
42,2025,Mpox,5,0.42116835713386536,0.4524557888507843,0.12637586891651154
42,2025,Yellow Fever,6,0.4240500330924988,0.44380083680152893,0.13214907050132751
42,2025,AFP,0,0.3690342307090759,0.39534151554107666,0.2356242537498474
42,2025,CSM,1,0.3755744695663452,0.39127546548843384,0.23315006494522095
42,2025,Cholera,2,0.37137749791145325,0.39530572295188904,0.23331676423549652
42,2025,Lassa Fever,3,0.365573912858963,0.39699602127075195,0.23743006587028503
42,2025,Measles,4,0.3641491234302521,0.4013919234275818,0.23445895314216614
42,2025,Mpox,5,0.3761168122291565,0.39383819699287415,0.23004496097564697
42,2025,Yellow Fever,6,0.3755403757095337,0.3858180046081543,0.23864154517650604
42,2025,AFP,0,0.3367880880832672,0.3940531015396118,0.26915881037712097
42,2025,CSM,1,0.34066787362098694,0.3865993618965149,0.27273276448249817
42,2025,Cholera,2,0.3384631276130676,0.3911067247390747,0.27043014764785767
42,2025,Lassa Fever,3,0.3350522518157959,0.39443349838256836,0.2705143392086029
42,2025,Measles,4,0.33379456400871277,0.3966490626335144,0.2695564031600952
42,2025,Mpox,5,0.3411578834056854,0.3888794779777527,0.2699626386165619
42,2025,Yellow Fever,6,0.34444665908813477,0.38617050647735596,0.2693828046321869
42,2025,AFP,0,0.31555798649787903,0.3762100040912628,0.30823203921318054
42,2025,CSM,1,0.31763505935668945,0.37359732389450073,0.3087675869464874
42,2025,Cholera,2,0.32055696845054626,0.37622690200805664,0.3032161295413971
42,2025,Lassa Fever,3,0.31413960456848145,0.37738585472106934,0.3084745705127716
42,2025,Measles,4,0.31465592980384827,0.38296669721603394,0.3023773729801178
42,2025,Mpox,5,0.3226649761199951,0.3695831596851349,0.3077518939971924
42,2025,Yellow Fever,6,0.3172904849052429,0.37476763129234314,0.3079419434070587
42,2025,AFP,0,0.3156971037387848,0.37744393944740295,0.30685892701148987
42,2025,CSM,1,0.3182752728462219,0.37416690587997437,0.3075577914714813
42,2025,Cholera,2,0.32397323846817017,0.37271469831466675,0.3033120930194855
42,2025,Lassa Fever,3,0.3149113655090332,0.37790530920028687,0.3071833848953247
42,2025,Measles,4,0.3189781606197357,0.379605770111084,0.3014160990715027
42,2025,Mpox,5,0.32475343346595764,0.36875078082084656,0.3064958453178406
42,2025,Yellow Fever,6,0.31647929549217224,0.37468579411506653,0.30883491039276123
42,2025,AFP,0,0.36411193013191223,0.40099287033081055,0.23489518463611603
42,2025,CSM,1,0.36185982823371887,0.4023694097995758,0.2357707917690277
42,2025,Cholera,2,0.3634456694126129,0.4036041498184204,0.23295018076896667
42,2025,Lassa Fever,3,0.36292150616645813,0.4023802578449249,0.23469819128513336
42,2025,Measles,4,0.36107057332992554,0.40693703293800354,0.23199240863323212
42,2025,Mpox,5,0.366830050945282,0.3962159752845764,0.2369539439678192
42,2025,Yellow Fever,6,0.3644220232963562,0.40457919239997864,0.23099884390830994
42,2025,AFP,0,0.24552707374095917,0.4910699427127838,0.26340293884277344
42,2025,CSM,1,0.24922306835651398,0.4853554964065552,0.2654213607311249
42,2025,Cholera,2,0.25378674268722534,0.4809090495109558,0.26530420780181885
42,2025,Lassa Fever,3,0.2430133819580078,0.49408310651779175,0.2629035413265228
42,2025,Measles,4,0.25054076313972473,0.48639845848083496,0.2630607485771179
42,2025,Mpox,5,0.25332602858543396,0.4806521236896515,0.2660219073295593
42,2025,Yellow Fever,6,0.24879615008831024,0.4886442720890045,0.26255953311920166
42,2025,AFP,0,0.20257803797721863,0.5398942828178406,0.2575277090072632
42,2025,CSM,1,0.2058868408203125,0.5342848300933838,0.2598283886909485
42,2025,Cholera,2,0.2099170833826065,0.5300469398498535,0.26003599166870117
42,2025,Lassa Fever,3,0.20035363733768463,0.5427996516227722,0.25684666633605957
42,2025,Measles,4,0.2069907784461975,0.5354726314544678,0.2575366199016571
42,2025,Mpox,5,0.20952783524990082,0.529742956161499,0.26072919368743896
42,2025,Yellow Fever,6,0.20599131286144257,0.5368692278862,0.2571394741535187
42,2025,AFP,0,0.22825516760349274,0.5161194205284119,0.2556253671646118
42,2025,CSM,1,0.22987741231918335,0.5121943950653076,0.2579282224178314
42,2025,Cholera,2,0.2316741943359375,0.5126197934150696,0.25570592284202576
42,2025,Lassa Fever,3,0.22690391540527344,0.5171706080436707,0.2559254467487335
42,2025,Measles,4,0.23014816641807556,0.5160799026489258,0.25377196073532104
42,2025,Mpox,5,0.23514166474342346,0.5057440400123596,0.25911441445350647
42,2025,Yellow Fever,6,0.23002271354198456,0.5157337188720703,0.2542435824871063
42,2025,AFP,0,0.13551872968673706,0.6237028241157532,0.24077841639518738
42,2025,CSM,1,0.13893431425094604,0.6179072260856628,0.2431584745645523
42,2025,Cholera,2,0.13904541730880737,0.6166347861289978,0.2443198710680008
42,2025,Lassa Fever,3,0.1338217854499817,0.6264819502830505,0.23969629406929016
42,2025,Measles,4,0.13648387789726257,0.6221199631690979,0.24139617383480072
42,2025,Mpox,5,0.1408575475215912,0.614169180393219,0.2449733018875122
42,2025,Yellow Fever,6,0.13720619678497314,0.6218726634979248,0.24092113971710205
42,2025,AFP,0,0.13363073766231537,0.6138210296630859,0.2525481879711151
42,2025,CSM,1,0.13676580786705017,0.6082803606987,0.25495392084121704
42,2025,Cholera,2,0.13742923736572266,0.6057704091072083,0.2568003833293915
42,2025,Lassa Fever,3,0.13160625100135803,0.6175821423530579,0.2508116364479065
42,2025,Measles,4,0.13468758761882782,0.6119349002838135,0.2533775866031647
42,2025,Mpox,5,0.13856658339500427,0.6050390005111694,0.2563943862915039
42,2025,Yellow Fever,6,0.13519375026226044,0.6122788786888123,0.25252729654312134
42,2025,AFP,0,0.12807051837444305,0.6175547242164612,0.25437480211257935
42,2025,CSM,1,0.1312696486711502,0.6118916273117065,0.2568387985229492
42,2025,Cholera,2,0.1317341923713684,0.6095624566078186,0.2587033212184906
42,2025,Lassa Fever,3,0.12611836194992065,0.6212798357009888,0.2526018023490906
42,2025,Measles,4,0.12908977270126343,0.6156874299049377,0.25522279739379883
42,2025,Mpox,5,0.13283167779445648,0.6088598966598511,0.25830844044685364
42,2025,Yellow Fever,6,0.12957815825939178,0.6160491108894348,0.254372775554657
42,2025,AFP,0,0.18441805243492126,0.5083973407745361,0.3071845769882202
42,2025,CSM,1,0.18721126019954681,0.5037424564361572,0.30904629826545715
42,2025,Cholera,2,0.18838976323604584,0.5009360909461975,0.31067410111427307
42,2025,Lassa Fever,3,0.18392255902290344,0.5104278922080994,0.30564960837364197
42,2025,Measles,4,0.1859995722770691,0.5060204863548279,0.30797988176345825
42,2025,Mpox,5,0.18925775587558746,0.5006013512611389,0.3101409375667572
42,2025,Yellow Fever,6,0.1868884265422821,0.5063207745552063,0.3067907691001892
42,2025,AFP,0,0.1839061677455902,0.51372891664505,0.30236488580703735
42,2025,CSM,1,0.186128169298172,0.5093307495117188,0.30454108119010925
42,2025,Cholera,2,0.18789397180080414,0.5062623620033264,0.3058437407016754
42,2025,Lassa Fever,3,0.18308185040950775,0.5159031748771667,0.3010150194168091
42,2025,Measles,4,0.18549108505249023,0.5113486051559448,0.3031603991985321
42,2025,Mpox,5,0.1886262446641922,0.5059828162193298,0.30539101362228394
42,2025,Yellow Fever,6,0.18637387454509735,0.5116420984268188,0.3019840121269226
42,2025,AFP,0,0.15964092314243317,0.5678921341896057,0.2724669575691223
42,2025,CSM,1,0.1624712198972702,0.5631781816482544,0.2743505537509918
42,2025,Cholera,2,0.1626387983560562,0.5617833137512207,0.2755779027938843
42,2025,Lassa Fever,3,0.15832124650478363,0.5703125596046448,0.2713662087917328
42,2025,Measles,4,0.16091154515743256,0.5662832856178284,0.2728051543235779
42,2025,Mpox,5,0.16403955221176147,0.5602200031280518,0.27574050426483154
42,2025,Yellow Fever,6,0.16151705384254456,0.5660359859466553,0.2724469304084778
42,2025,AFP,0,0.32395821809768677,0.3974437713623047,0.27859804034233093
42,2025,CSM,1,0.3263953626155853,0.3922572433948517,0.281347393989563
42,2025,Cholera,2,0.3255937695503235,0.3945198357105255,0.279886394739151
42,2025,Lassa Fever,3,0.31931501626968384,0.39895954728126526,0.2817254364490509
42,2025,Measles,4,0.32061299681663513,0.39967337250709534,0.27971360087394714
42,2025,Mpox,5,0.32942551374435425,0.3905830383300781,0.2799914479255676
42,2025,Yellow Fever,6,0.33108386397361755,0.38890618085861206,0.28001001477241516
42,2025,AFP,0,0.3043348789215088,0.4120103418827057,0.2836547791957855
42,2025,CSM,1,0.30701836943626404,0.4064025580883026,0.28657907247543335
42,2025,Cholera,2,0.3075559139251709,0.4067537188529968,0.2856903672218323
42,2025,Lassa Fever,3,0.3012511730194092,0.4131465554237366,0.28560230135917664
42,2025,Measles,4,0.2997470498085022,0.4154956638813019,0.2847572863101959
42,2025,Mpox,5,0.31098610162734985,0.4031723439693451,0.28584155440330505
