disease,0
AFP,0.040100250626566414
CSM,0.007936507936507936
Cholera,0.008264462809917356
Lassa Fever,0.0049382716049382715
Measles,0.006289308176100629
Mpox,0.018726591760299626
Yellow Fever,0.004016064257028112
